Datetime,Open,High,Low,Close,Adj Close,Volume
2023-03-03 16:00:00+00:00,22350.685546875,22375.451171875,22349.27734375,22371.078125,22371.078125,0
2023-03-03 17:00:00+00:00,22375.50390625,22444.185546875,22375.50390625,22428.251953125,22428.251953125,20174848
2023-03-03 18:00:00+00:00,22427.8203125,22427.8203125,22306.6796875,22335.3515625,22335.3515625,132208640
2023-03-03 19:00:00+00:00,22334.751953125,22379.259765625,22323.177734375,22368.740234375,22368.740234375,0
2023-03-03 20:00:00+00:00,22369.263671875,22382.7578125,22315.927734375,22332.626953125,22332.626953125,0
2023-03-03 21:00:00+00:00,22331.998046875,22331.998046875,22213.23828125,22269.19140625,22269.19140625,509341696
2023-03-03 22:00:00+00:00,22271.1171875,22339.603515625,22263.609375,22339.603515625,22339.603515625,0
2023-03-03 23:00:00+00:00,22337.560546875,22374.4140625,22337.560546875,22360.94140625,22360.94140625,66736128
2023-03-04 00:00:00+00:00,22369.599609375,22389.2265625,22354.375,22389.2265625,22389.2265625,45854720
2023-03-04 01:00:00+00:00,22386.91796875,22395.16796875,22363.08203125,22363.08203125,22363.08203125,0
2023-03-04 02:00:00+00:00,22360.88671875,22368.103515625,22350.275390625,22357.068359375,22357.068359375,0
2023-03-04 03:00:00+00:00,22356.189453125,22360.44921875,22347.349609375,22356.99609375,22356.99609375,0
2023-03-04 04:00:00+00:00,22358.2265625,22370.248046875,22343.966796875,22349.6875,22349.6875,0
2023-03-04 05:00:00+00:00,22350.310546875,22357.712890625,22314.826171875,22331.751953125,22331.751953125,0
2023-03-04 06:00:00+00:00,22332.501953125,22405.177734375,22331.806640625,22387.248046875,22387.248046875,0
2023-03-04 07:00:00+00:00,22385.90625,22386.21484375,22369.345703125,22376.177734375,22376.177734375,0
2023-03-04 08:00:00+00:00,22376.765625,22376.765625,22351.765625,22355.205078125,22355.205078125,0
2023-03-04 09:00:00+00:00,22353.357421875,22378.822265625,22352.666015625,22359.69140625,22359.69140625,0
2023-03-04 10:00:00+00:00,22359.85546875,22372.765625,22338.978515625,22351.125,22351.125,0
2023-03-04 11:00:00+00:00,22350.484375,22361.529296875,22344.90625,22356.548828125,22356.548828125,0
2023-03-04 12:00:00+00:00,22358.21484375,22394.962890625,22353.138671875,22394.962890625,22394.962890625,0
2023-03-04 13:00:00+00:00,22395.90625,22395.90625,22366.8359375,22370.4296875,22370.4296875,0
2023-03-04 14:00:00+00:00,22368.38671875,22376.603515625,22348.845703125,22354.974609375,22354.974609375,0
2023-03-04 15:00:00+00:00,22354.423828125,22365.927734375,22331.759765625,22337.29296875,22337.29296875,0
2023-03-04 16:00:00+00:00,22335.806640625,22344.75,22316.595703125,22332.533203125,22332.533203125,0
2023-03-04 17:00:00+00:00,22333.919921875,22340.4375,22316.423828125,22317.15234375,22317.15234375,0
2023-03-04 18:00:00+00:00,22316.677734375,22332.4140625,22289.8515625,22328.14453125,22328.14453125,0
2023-03-04 19:00:00+00:00,22327.9453125,22332.732421875,22261.0078125,22261.0078125,22261.0078125,0
2023-03-04 20:00:00+00:00,22261.4765625,22271.580078125,22198.98046875,22256.7734375,22256.7734375,0
2023-03-04 21:00:00+00:00,22267.529296875,22267.529296875,22201.236328125,22232.986328125,22232.986328125,0
2023-03-04 22:00:00+00:00,22229.203125,22351.416015625,22223.669921875,22314.14453125,22314.14453125,74371072
2023-03-04 23:00:00+00:00,22314.75390625,22351.904296875,22314.623046875,22351.763671875,22351.763671875,0
2023-03-05 00:00:00+00:00,22354.14453125,22376.986328125,22332.57421875,22376.986328125,22376.986328125,0
2023-03-05 01:00:00+00:00,22378.73046875,22611.341796875,22373.19921875,22582.8671875,22582.8671875,868688896
2023-03-05 02:00:00+00:00,22595.84375,22605.974609375,22307.142578125,22378.513671875,22378.513671875,821526528
2023-03-05 03:00:00+00:00,22380.916015625,22437.705078125,22377.7109375,22410.64453125,22410.64453125,245414912
2023-03-05 04:00:00+00:00,22404.478515625,22464.775390625,22404.478515625,22464.775390625,22464.775390625,193912832
2023-03-05 05:00:00+00:00,22466.357421875,22466.357421875,22415.240234375,22431.916015625,22431.916015625,0
2023-03-05 06:00:00+00:00,22429.384765625,22431.73828125,22417.7890625,22430.83984375,22430.83984375,0
2023-03-05 07:00:00+00:00,22433.537109375,22433.537109375,22389.3828125,22391.966796875,22391.966796875,69834752
2023-03-05 08:00:00+00:00,22390.546875,22406.234375,22343.6171875,22343.6171875,22343.6171875,44585984
2023-03-05 09:00:00+00:00,22343.7578125,22392.2421875,22341.021484375,22387.6171875,22387.6171875,118755328
2023-03-05 10:00:00+00:00,22386.73828125,22422.896484375,22380.583984375,22413.62109375,22413.62109375,101008384
2023-03-05 11:00:00+00:00,22413.923828125,22424.04296875,22403.001953125,22414.201171875,22414.201171875,48721920
2023-03-05 12:00:00+00:00,22412.900390625,22429.658203125,22405.9609375,22429.658203125,22429.658203125,5582848
2023-03-05 13:00:00+00:00,22430.150390625,22477.47265625,22430.150390625,22471.33203125,22471.33203125,232879104
2023-03-05 14:00:00+00:00,22470.650390625,22473.478515625,22440.32421875,22447.802734375,22447.802734375,80493568
2023-03-05 15:00:00+00:00,22448.0078125,22466.630859375,22439.025390625,22453.37890625,22453.37890625,41984
2023-03-05 16:00:00+00:00,22453.51953125,22455.763671875,22439.859375,22445.66796875,22445.66796875,0
2023-03-05 17:00:00+00:00,22447.01953125,22458.3046875,22438.791015625,22438.791015625,22438.791015625,0
2023-03-05 18:00:00+00:00,22437.234375,22451.283203125,22432.134765625,22444.919921875,22444.919921875,0
2023-03-05 19:00:00+00:00,22444.970703125,22450.12890625,22402.685546875,22415.08984375,22415.08984375,1872896
2023-03-05 20:00:00+00:00,22416.5703125,22433.19140625,22412.576171875,22429.6796875,22429.6796875,0
2023-03-05 21:00:00+00:00,22428.685546875,22496.99609375,22387.787109375,22482.66015625,22482.66015625,116079616
2023-03-05 22:00:00+00:00,22482.68359375,22482.68359375,22412.6875,22434.04296875,22434.04296875,0
2023-03-05 23:00:00+00:00,22435.93359375,22449.513671875,22388.27734375,22436.8984375,22436.8984375,208470016
2023-03-06 00:00:00+00:00,22436.81640625,22470.16796875,22394.759765625,22454.66015625,22454.66015625,111297536
2023-03-06 01:00:00+00:00,22454.3203125,22465.22265625,22369.5390625,22371.404296875,22371.404296875,0
2023-03-06 02:00:00+00:00,22383.46875,22398.76171875,22334.275390625,22396.119140625,22396.119140625,0
2023-03-06 03:00:00+00:00,22397.72265625,22411.435546875,22390.72265625,22397.87109375,22397.87109375,37185536
2023-03-06 04:00:00+00:00,22398.861328125,22405.267578125,22347.12890625,22349.931640625,22349.931640625,207173632
2023-03-06 05:00:00+00:00,22349.080078125,22370.802734375,22331.314453125,22370.802734375,22370.802734375,389962752
2023-03-06 06:00:00+00:00,22372.484375,22424.7421875,22372.484375,22409.1953125,22409.1953125,334645248
2023-03-06 07:00:00+00:00,22409.42578125,22429.154296875,22398.8046875,22401.48828125,22401.48828125,6326272
2023-03-06 08:00:00+00:00,22402.76171875,22436.501953125,22368.2734375,22412.875,22412.875,204625920
2023-03-06 09:00:00+00:00,22413.5234375,22420.107421875,22388.076171875,22400.650390625,22400.650390625,99900416
2023-03-06 10:00:00+00:00,22404.234375,22419.607421875,22390.849609375,22407.392578125,22407.392578125,57044992
2023-03-06 11:00:00+00:00,22411.04296875,22411.841796875,22377.771484375,22382.9296875,22382.9296875,180435968
2023-03-06 12:00:00+00:00,22383.302734375,22414.34375,22374.99609375,22406.08984375,22406.08984375,133966848
2023-03-06 13:00:00+00:00,22405.0703125,22462.091796875,22402.083984375,22450.34765625,22450.34765625,149267456
2023-03-06 14:00:00+00:00,22449.71875,22456.576171875,22429.447265625,22451.947265625,22451.947265625,267809792
2023-03-06 15:00:00+00:00,22456.55859375,22575.91796875,22450.0546875,22562.412109375,22562.412109375,698477568
2023-03-06 16:00:00+00:00,22568.5234375,22584.29296875,22497.892578125,22543.021484375,22543.021484375,717924352
2023-03-06 17:00:00+00:00,22537.650390625,22537.650390625,22496.33984375,22496.43359375,22496.43359375,293703680
2023-03-06 18:00:00+00:00,22495.47265625,22539.603515625,22489.833984375,22530.05859375,22530.05859375,297408512
2023-03-06 19:00:00+00:00,22525.86328125,22525.86328125,22394.970703125,22435.796875,22435.796875,609628160
2023-03-06 20:00:00+00:00,22421.931640625,22427.515625,22377.267578125,22377.267578125,22377.267578125,347420672
2023-03-06 21:00:00+00:00,22369.7734375,22425.666015625,22361.412109375,22418.11328125,22418.11328125,0
2023-03-06 22:00:00+00:00,22417.337890625,22451.068359375,22417.337890625,22442.791015625,22442.791015625,0
2023-03-06 23:00:00+00:00,22444.15234375,22456.087890625,22418.080078125,22430.16015625,22430.16015625,0
2023-03-07 00:00:00+00:00,22428.322265625,22439.615234375,22411.80078125,22435.89453125,22435.89453125,32493568
2023-03-07 01:00:00+00:00,22437.923828125,22506.921875,22437.923828125,22486.98046875,22486.98046875,0
2023-03-07 02:00:00+00:00,22488.005859375,22498.716796875,22469.96484375,22492.26171875,22492.26171875,0
2023-03-07 03:00:00+00:00,22496.646484375,22527.41796875,22468.056640625,22469.373046875,22469.373046875,0
2023-03-07 04:00:00+00:00,22470.466796875,22482.0234375,22464.734375,22482.0234375,22482.0234375,0
2023-03-07 05:00:00+00:00,22485.041015625,22486.072265625,22466.923828125,22472.00390625,22472.00390625,0
2023-03-07 06:00:00+00:00,22469.591796875,22469.96875,22446.84765625,22457.640625,22457.640625,0
2023-03-07 07:00:00+00:00,22456.4765625,22459.095703125,22431.63671875,22431.91796875,22431.91796875,73686016
2023-03-07 08:00:00+00:00,22431.470703125,22434.30859375,22411.96484375,22434.30859375,22434.30859375,0
2023-03-07 09:00:00+00:00,22434.744140625,22434.744140625,22378.904296875,22390.47265625,22390.47265625,200067072
2023-03-07 10:00:00+00:00,22389.892578125,22429.00390625,22380.63671875,22380.63671875,22380.63671875,140485632
2023-03-07 11:00:00+00:00,22381.037109375,22402.064453125,22376.068359375,22376.068359375,22376.068359375,46473216
2023-03-07 12:00:00+00:00,22366.541015625,22415.20703125,22359.740234375,22413.8046875,22413.8046875,280624128
2023-03-07 13:00:00+00:00,22410.791015625,22421.41796875,22369.544921875,22369.544921875,22369.544921875,0
2023-03-07 14:00:00+00:00,22367.099609375,22373.8125,22311.509765625,22330.927734375,22330.927734375,584526848
2023-03-07 15:00:00+00:00,22327.607421875,22393.677734375,22069.68359375,22352.111328125,22352.111328125,3199229952
2023-03-07 16:00:00+00:00,22348.7421875,22375.427734375,22248.0625,22272.455078125,22272.455078125,559777792
2023-03-07 17:00:00+00:00,22271.154296875,22360.126953125,22256.728515625,22339.4140625,22339.4140625,402919424
2023-03-07 18:00:00+00:00,22339.044921875,22342.9921875,22207.265625,22207.265625,22207.265625,303972352
2023-03-07 19:00:00+00:00,22213.130859375,22247.986328125,22174.451171875,22174.451171875,22174.451171875,0
2023-03-07 20:00:00+00:00,22174.23046875,22174.23046875,22053.12890625,22079.625,22079.625,865130496
2023-03-07 21:00:00+00:00,22079.205078125,22106.9765625,22011.26171875,22081.349609375,22081.349609375,447442944
2023-03-07 22:00:00+00:00,22079.166015625,22132.984375,22028.716796875,22122.96875,22122.96875,238428160
2023-03-07 23:00:00+00:00,22127.412109375,22221.3125,22108.326171875,22218.908203125,22218.908203125,300306432
2023-03-08 00:00:00+00:00,22216.44140625,22268.896484375,22216.44140625,22255.876953125,22255.876953125,264456192
2023-03-08 01:00:00+00:00,22255.138671875,22260.423828125,22187.296875,22193.8046875,22193.8046875,0
2023-03-08 02:00:00+00:00,22194.08203125,22217.7109375,22185.90234375,22186.826171875,22186.826171875,6539264
2023-03-08 03:00:00+00:00,22186.46875,22204.572265625,22129.95703125,22169.22265625,22169.22265625,2701312
2023-03-08 04:00:00+00:00,22169.8984375,22184.263671875,22141.271484375,22146.61328125,22146.61328125,76632064
2023-03-08 05:00:00+00:00,22150.701171875,22161.48828125,21964.9921875,21980.765625,21980.765625,943704064
2023-03-08 06:00:00+00:00,21983.806640625,22053.595703125,21966.826171875,22050.736328125,22050.736328125,431843328
2023-03-08 07:00:00+00:00,22051.517578125,22051.517578125,21999.419921875,21999.419921875,21999.419921875,105101312
2023-03-08 08:00:00+00:00,21996.025390625,22035.669921875,21973.9453125,22017.216796875,22017.216796875,203071488
2023-03-08 09:00:00+00:00,22015.037109375,22033.58203125,21995.486328125,22031.6953125,22031.6953125,0
2023-03-08 10:00:00+00:00,22029.783203125,22129.36328125,22010.95703125,22122.2421875,22122.2421875,286355456
2023-03-08 11:00:00+00:00,22122.09375,22135.505859375,22074.0703125,22082.353515625,22082.353515625,96784384
2023-03-08 12:00:00+00:00,22082.02734375,22105.935546875,22013.888671875,22014.2421875,22014.2421875,0
2023-03-08 13:00:00+00:00,22016.716796875,22048.958984375,21977.458984375,21991.7578125,21991.7578125,487745536
2023-03-08 14:00:00+00:00,21992.1875,22026.203125,21961.3203125,21998.46484375,21998.46484375,0
2023-03-08 15:00:00+00:00,21995.265625,22185.609375,21962.578125,22157.708984375,22157.708984375,0
2023-03-08 16:00:00+00:00,22158.6796875,22198.90234375,22078.8125,22152.9609375,22152.9609375,0
2023-03-08 17:00:00+00:00,22150.3671875,22150.63671875,22060.76953125,22060.76953125,22060.76953125,0
2023-03-08 18:00:00+00:00,22059.0859375,22059.0859375,21975.4765625,22037.74609375,22037.74609375,0
2023-03-08 19:00:00+00:00,22037.23828125,22057.3046875,22013.009765625,22016.279296875,22016.279296875,0
2023-03-08 20:00:00+00:00,22016.06640625,22113.93359375,21988.044921875,22107.623046875,22107.623046875,0
2023-03-08 21:00:00+00:00,22106.416015625,22115.392578125,21973.576171875,22003.81640625,22003.81640625,0
2023-03-08 22:00:00+00:00,22006.185546875,22013.109375,21823.197265625,21836.76171875,21836.76171875,192153600
2023-03-08 23:00:00+00:00,21835.42578125,21837.392578125,21708.05078125,21721.00390625,21721.00390625,924725248
2023-03-09 00:00:00+00:00,21720.080078125,21762.271484375,21709.55859375,21743.69921875,21743.69921875,31334400
2023-03-09 01:00:00+00:00,21742.61328125,21758.28515625,21692.3984375,21735.970703125,21735.970703125,138502144
2023-03-09 02:00:00+00:00,21731.64453125,21797.73828125,21726.423828125,21784.259765625,21784.259765625,152608768
2023-03-09 03:00:00+00:00,21784.42578125,21802.716796875,21770.041015625,21780.40234375,21780.40234375,0
2023-03-09 04:00:00+00:00,21782.81640625,21786.90234375,21748.93359375,21752.5390625,21752.5390625,24473600
2023-03-09 05:00:00+00:00,21753.369140625,21767.431640625,21739.443359375,21747.0078125,21747.0078125,0
2023-03-09 06:00:00+00:00,21747.68359375,21757.00390625,21712.01171875,21743.271484375,21743.271484375,0
2023-03-09 07:00:00+00:00,21744.53515625,21752.537109375,21683.814453125,21689.2734375,21689.2734375,0
2023-03-09 08:00:00+00:00,21689.34375,21698.25390625,21650.982421875,21696.689453125,21696.689453125,325945344
2023-03-09 09:00:00+00:00,21696.3125,21702.8671875,21630.841796875,21654.974609375,21654.974609375,226254848
2023-03-09 10:00:00+00:00,21653.28515625,21675.93359375,21619.064453125,21673.60546875,21673.60546875,110884864
2023-03-09 11:00:00+00:00,21671.640625,21679.279296875,21641.806640625,21674.1171875,21674.1171875,0
2023-03-09 12:00:00+00:00,21674.87890625,21679.451171875,21621.9765625,21625.052734375,21625.052734375,0
2023-03-09 13:00:00+00:00,21624.00390625,21720.484375,21588.546875,21709.763671875,21709.763671875,336490496
2023-03-09 14:00:00+00:00,21710.484375,21796.12109375,21702.8203125,21718.7109375,21718.7109375,146388992
2023-03-09 15:00:00+00:00,21720.01171875,21777.724609375,21668.37890625,21669.142578125,21669.142578125,0
2023-03-09 16:00:00+00:00,21668.0625,21669.951171875,21506.064453125,21515.78125,21515.78125,650418176
2023-03-09 17:00:00+00:00,21514.638671875,21519.421875,21466.275390625,21470.486328125,21470.486328125,592637952
2023-03-09 18:00:00+00:00,21475.921875,21490.765625,21044.05859375,21063.486328125,21063.486328125,1736046592
2023-03-09 19:00:00+00:00,21061.56640625,21061.56640625,20842.669921875,20862.9921875,20862.9921875,1693808640
2023-03-09 20:00:00+00:00,20862.00390625,20871.666015625,20324.1796875,20324.1796875,20324.1796875,2687633408
2023-03-09 21:00:00+00:00,20326.3515625,20405.01171875,20210.306640625,20244.486328125,20244.486328125,1922457600
2023-03-09 22:00:00+00:00,20248.54296875,20423.166015625,20241.21484375,20364.24609375,20364.24609375,401291264
2023-03-09 23:00:00+00:00,20363.263671875,20375.443359375,20325.40234375,20361.517578125,20361.517578125,0
2023-03-10 00:00:00+00:00,20367.001953125,20370.595703125,20095.775390625,20127.7578125,20127.7578125,1168683008
2023-03-10 01:00:00+00:00,20130.380859375,20130.380859375,19919.724609375,20113.05078125,20113.05078125,2248863744
2023-03-10 02:00:00+00:00,20111.208984375,20121.822265625,20066.751953125,20066.875,20066.875,436838400
2023-03-10 03:00:00+00:00,20064.6015625,20122.921875,20045.3984375,20075.1015625,20075.1015625,346824704
2023-03-10 04:00:00+00:00,20069.087890625,20070.70703125,19895.787109375,19895.787109375,19895.787109375,818180096
2023-03-10 05:00:00+00:00,19899.82421875,20026.34375,19899.82421875,20020.193359375,20020.193359375,627064832
2023-03-10 06:00:00+00:00,20018.208984375,20028.556640625,19897.650390625,19900.078125,19900.078125,406302720
2023-03-10 07:00:00+00:00,19899.5859375,20010.380859375,19851.787109375,19975.2890625,19975.2890625,1253998592
2023-03-10 08:00:00+00:00,19976.404296875,19976.814453125,19893.34375,19956.234375,19956.234375,0
2023-03-10 09:00:00+00:00,19955.572265625,19961.880859375,19864.640625,19873.064453125,19873.064453125,279277568
2023-03-10 10:00:00+00:00,19869.810546875,19905.974609375,19673.7265625,19673.7265625,19673.7265625,1304813568
2023-03-10 11:00:00+00:00,19669.916015625,19781.80078125,19628.25390625,19761.294921875,19761.294921875,929726464
2023-03-10 12:00:00+00:00,19762.34375,19964.369140625,19755.056640625,19964.369140625,19964.369140625,991309824
2023-03-10 13:00:00+00:00,19958.318359375,20276.16796875,19905.912109375,20200.095703125,20200.095703125,1544003584
2023-03-10 14:00:00+00:00,20204.451171875,20204.451171875,19740.640625,19844.951171875,19844.951171875,1241526272
2023-03-10 15:00:00+00:00,19842.890625,20002.0,19831.41015625,19999.224609375,19999.224609375,1159995392
2023-03-10 16:00:00+00:00,20000.166015625,20219.232421875,19960.662109375,20050.95703125,20050.95703125,431013888
2023-03-10 17:00:00+00:00,20043.7421875,20046.16796875,19898.875,19944.501953125,19944.501953125,444428288
2023-03-10 18:00:00+00:00,19944.3984375,19986.279296875,19858.462890625,19858.462890625,19858.462890625,0
2023-03-10 19:00:00+00:00,19860.93359375,20040.439453125,19860.93359375,20038.126953125,20038.126953125,0
2023-03-10 20:00:00+00:00,20032.529296875,20058.162109375,19970.775390625,19989.208984375,19989.208984375,0
2023-03-10 21:00:00+00:00,19990.33984375,20081.48828125,19893.029296875,20081.48828125,20081.48828125,0
2023-03-10 22:00:00+00:00,20078.18359375,20148.197265625,20074.552734375,20143.591796875,20143.591796875,49070080
2023-03-10 23:00:00+00:00,20142.173828125,20245.755859375,20134.98046875,20184.74609375,20184.74609375,362237952
2023-03-11 00:00:00+00:00,20187.876953125,20318.6484375,20187.876953125,20304.94140625,20304.94140625,0
2023-03-11 01:00:00+00:00,20314.0859375,20755.314453125,20309.201171875,20755.314453125,20755.314453125,0
2023-03-11 02:00:00+00:00,20748.296875,20782.880859375,20534.76953125,20621.42578125,20621.42578125,712237056
2023-03-11 03:00:00+00:00,20618.466796875,20734.2890625,20533.73046875,20644.4609375,20644.4609375,1055744000
2023-03-11 04:00:00+00:00,20650.748046875,20730.31640625,20551.3359375,20629.703125,20629.703125,0
2023-03-11 05:00:00+00:00,20680.974609375,20792.525390625,20601.5546875,20792.525390625,20792.525390625,0
2023-03-11 06:00:00+00:00,20760.69921875,20760.69921875,20423.009765625,20423.009765625,20423.009765625,0
2023-03-11 07:00:00+00:00,20437.34375,20517.72265625,20141.28125,20141.28125,20141.28125,3530752
2023-03-11 08:00:00+00:00,20145.982421875,20628.517578125,20090.1484375,20529.673828125,20529.673828125,1176997888
2023-03-11 09:00:00+00:00,20592.541015625,20631.458984375,20224.505859375,20329.013671875,20329.013671875,152653824
2023-03-11 10:00:00+00:00,20330.06640625,20624.412109375,20169.453125,20216.1171875,20216.1171875,0
2023-03-11 11:00:00+00:00,20198.794921875,20301.87109375,20153.37890625,20165.47265625,20165.47265625,0
2023-03-11 12:00:00+00:00,20165.134765625,20217.2265625,20068.66015625,20069.201171875,20069.201171875,0
2023-03-11 13:00:00+00:00,20083.208984375,20257.02734375,20068.79296875,20188.783203125,20188.783203125,0
2023-03-11 14:00:00+00:00,20182.845703125,20303.970703125,20176.73828125,20248.541015625,20248.541015625,0
2023-03-11 15:00:00+00:00,20249.48828125,20290.015625,20230.080078125,20259.42578125,20259.42578125,0
2023-03-11 16:00:00+00:00,20255.751953125,20326.693359375,20225.529296875,20317.72265625,20317.72265625,0
2023-03-11 17:00:00+00:00,20312.78515625,20449.03515625,20296.044921875,20444.830078125,20444.830078125,0
2023-03-11 18:00:00+00:00,20447.130859375,20516.515625,20420.990234375,20489.5390625,20489.5390625,0
2023-03-11 19:00:00+00:00,20492.96875,20492.96875,20414.01171875,20456.49609375,20456.49609375,0
2023-03-11 20:00:00+00:00,20459.806640625,20637.650390625,20443.404296875,20592.232421875,20592.232421875,221714432
2023-03-11 21:00:00+00:00,20594.8359375,20594.8359375,20449.501953125,20490.380859375,20490.380859375,0
2023-03-11 22:00:00+00:00,20492.408203125,20582.1796875,20492.408203125,20494.240234375,20494.240234375,0
2023-03-11 23:00:00+00:00,20488.025390625,20663.896484375,20486.923828125,20636.458984375,20636.458984375,0
2023-03-12 00:00:00+00:00,20628.029296875,20631.640625,20548.087890625,20617.908203125,20617.908203125,0
2023-03-12 01:00:00+00:00,20617.03125,20646.0390625,20574.01953125,20606.609375,20606.609375,0
2023-03-12 02:00:00+00:00,20594.61328125,20627.29296875,20552.060546875,20621.212890625,20621.212890625,0
2023-03-12 03:00:00+00:00,20618.36328125,20661.24609375,20602.31640625,20626.015625,20626.015625,0
2023-03-12 04:00:00+00:00,20626.00390625,20647.259765625,20575.599609375,20640.013671875,20640.013671875,0
2023-03-12 05:00:00+00:00,20639.705078125,20721.2265625,20584.7734375,20587.748046875,20587.748046875,0
2023-03-12 06:00:00+00:00,20589.451171875,20617.123046875,20547.048828125,20549.388671875,20549.388671875,0
2023-03-12 07:00:00+00:00,20549.373046875,20564.603515625,20448.806640625,20521.447265625,20521.447265625,0
2023-03-12 08:00:00+00:00,20521.447265625,20570.185546875,20513.666015625,20546.576171875,20546.576171875,0
2023-03-12 09:00:00+00:00,20547.74609375,20594.810546875,20524.947265625,20524.947265625,20524.947265625,0
2023-03-12 10:00:00+00:00,20539.318359375,20589.107421875,20528.7578125,20580.873046875,20580.873046875,0
2023-03-12 11:00:00+00:00,20579.41796875,20624.3203125,20572.72265625,20575.705078125,20575.705078125,0
2023-03-12 12:00:00+00:00,20587.591796875,20587.591796875,20475.599609375,20541.65625,20541.65625,52459520
2023-03-12 13:00:00+00:00,20539.44921875,20633.1015625,20529.435546875,20558.767578125,20558.767578125,0
2023-03-12 14:00:00+00:00,20573.3515625,20630.470703125,20558.908203125,20561.41015625,20561.41015625,0
2023-03-12 15:00:00+00:00,20561.9921875,20651.337890625,20536.357421875,20594.25390625,20594.25390625,107968512
2023-03-12 16:00:00+00:00,20595.69921875,20643.15625,20575.306640625,20631.951171875,20631.951171875,0
2023-03-12 17:00:00+00:00,20630.1328125,21033.640625,20609.97265625,21002.833984375,21002.833984375,950534144
2023-03-12 18:00:00+00:00,21016.50390625,21586.73828125,20971.962890625,21449.03515625,21449.03515625,1975351296
2023-03-12 19:00:00+00:00,21398.3828125,21515.078125,21070.640625,21070.640625,21070.640625,1124661248
2023-03-12 20:00:00+00:00,21067.228515625,21526.7890625,21057.94921875,21452.171875,21452.171875,713848832
2023-03-12 21:00:00+00:00,21504.47265625,21504.47265625,21356.853515625,21444.9609375,21444.9609375,395327488
2023-03-12 22:00:00+00:00,21475.8359375,22111.419921875,21321.5234375,21873.517578125,21873.517578125,2347104256
2023-03-12 23:00:00+00:00,21903.97265625,22185.03125,21812.51953125,22185.03125,22185.03125,1556133888
2023-03-13 00:00:00+00:00,22156.40625,22728.515625,22075.734375,22635.021484375,22635.021484375,2267754496
2023-03-13 01:00:00+00:00,22620.462890625,22620.46484375,22458.521484375,22465.6875,22465.6875,1071474688
2023-03-13 02:00:00+00:00,22467.939453125,22519.5,22219.70703125,22309.142578125,22309.142578125,677081088
2023-03-13 03:00:00+00:00,22313.19921875,22382.248046875,22247.748046875,22326.447265625,22326.447265625,315490304
2023-03-13 04:00:00+00:00,22331.537109375,22494.529296875,22331.537109375,22430.181640625,22430.181640625,735164416
2023-03-13 05:00:00+00:00,22441.89453125,22482.537109375,22400.84765625,22471.2109375,22471.2109375,170625024
2023-03-13 06:00:00+00:00,22484.39453125,22485.810546875,22384.984375,22454.599609375,22454.599609375,514744320
2023-03-13 07:00:00+00:00,22451.728515625,22581.7578125,22422.388671875,22556.40625,22556.40625,691519488
2023-03-13 08:00:00+00:00,22555.400390625,22578.9765625,22260.38671875,22288.67578125,22288.67578125,946970624
2023-03-13 09:00:00+00:00,22256.44140625,22306.45703125,21931.283203125,22044.12109375,22044.12109375,1329209344
2023-03-13 10:00:00+00:00,22046.884765625,22225.662109375,21918.19921875,22225.662109375,22225.662109375,1158316032
2023-03-13 11:00:00+00:00,22210.4296875,22241.15625,22088.4296875,22172.96875,22172.96875,647593984
2023-03-13 12:00:00+00:00,22165.076171875,22185.13671875,22020.009765625,22167.62890625,22167.62890625,816140288
2023-03-13 13:00:00+00:00,22167.404296875,22634.4375,22167.404296875,22570.740234375,22570.740234375,2677747712
2023-03-13 14:00:00+00:00,22577.896484375,23679.314453125,22504.60546875,23656.4609375,23656.4609375,4841291776
2023-03-13 15:00:00+00:00,23642.04296875,24550.837890625,23642.04296875,24097.974609375,24097.974609375,4629000192
2023-03-13 16:00:00+00:00,24078.0234375,24290.544921875,23871.8359375,24059.1328125,24059.1328125,2356793344
2023-03-13 17:00:00+00:00,24044.80859375,24228.154296875,23932.740234375,24195.939453125,24195.939453125,23986176
2023-03-13 18:00:00+00:00,24183.099609375,24339.05859375,24091.533203125,24329.015625,24329.015625,0
2023-03-13 19:00:00+00:00,24340.794921875,24466.67578125,24210.5234375,24282.34765625,24282.34765625,0
2023-03-13 20:00:00+00:00,24363.779296875,24394.962890625,24173.73046875,24235.728515625,24235.728515625,0
2023-03-13 21:00:00+00:00,24220.45703125,24308.603515625,24166.93359375,24174.91796875,24174.91796875,0
2023-03-13 22:00:00+00:00,24189.1796875,24328.8671875,24189.1796875,24295.919921875,24295.919921875,0
2023-03-13 23:00:00+00:00,24296.955078125,24300.830078125,24061.673828125,24181.662109375,24181.662109375,0
2023-03-14 00:00:00+00:00,24201.765625,24311.46484375,24081.18359375,24256.265625,24256.265625,0
2023-03-14 01:00:00+00:00,24270.501953125,24512.79296875,24228.197265625,24512.79296875,24512.79296875,0
2023-03-14 02:00:00+00:00,24507.28515625,24555.611328125,24367.798828125,24373.650390625,24373.650390625,0
2023-03-14 03:00:00+00:00,24372.17578125,24510.375,24336.509765625,24475.44921875,24475.44921875,0
2023-03-14 04:00:00+00:00,24485.609375,24537.220703125,24442.984375,24537.220703125,24537.220703125,0
2023-03-14 05:00:00+00:00,24534.833984375,24851.62109375,24384.958984375,24444.423828125,24444.423828125,1538994176
2023-03-14 06:00:00+00:00,24439.158203125,24544.83984375,24419.65234375,24466.94140625,24466.94140625,25972736
2023-03-14 07:00:00+00:00,24457.04296875,24523.875,24296.27734375,24393.25390625,24393.25390625,93376512
